year,source_key,source_role,authority,chamber,family,acquisition_type,url,destination,required,notes
2013,house_tpp_division,primary,Australian Electoral Commission,house,two_party_preferred_division,direct_file,https://results.aec.gov.au/17496/Website/Downloads/HouseTppByDivisionDownload-17496.csv,data/raw/aec/2013_federal/17496/final/HouseTppByDivisionDownload-17496.csv,True,
2013,house_tpp_polling,primary,Australian Electoral Commission,house,two_party_preferred_polling_place,direct_file,https://results.aec.gov.au/17496/Website/Downloads/HouseTppByPollingPlaceDownload-17496.csv,data/raw/aec/2013_federal/17496/final/HouseTppByPollingPlaceDownload-17496.csv,True,
2013,house_distribution,primary,Australian Electoral Commission,house,distribution_of_preferences,direct_file,https://results.aec.gov.au/17496/Website/Downloads/HouseDopByDivisionDownload-17496.csv,data/raw/aec/2013_federal/17496/final/HouseDopByDivisionDownload-17496.csv,True,
2013,enrolment_division,primary,Australian Electoral Commission,both,enrolment,direct_file,https://results.aec.gov.au/17496/Website/Downloads/GeneralEnrolmentByDivisionDownload-17496.csv,data/raw/aec/2013_federal/17496/final/GeneralEnrolmentByDivisionDownload-17496.csv,True,
2013,house_informal_division,primary,Australian Electoral Commission,house,participation,direct_file,https://results.aec.gov.au/17496/Website/Downloads/HouseInformalByDivisionDownload-17496.csv,data/raw/aec/2013_federal/17496/final/HouseInformalByDivisionDownload-17496.csv,True,
2013,house_turnout_division,primary,Australian Electoral Commission,house,participation,direct_file,https://results.aec.gov.au/17496/Website/Downloads/HouseTurnoutByDivisionDownload-17496.csv,data/raw/aec/2013_federal/17496/final/HouseTurnoutByDivisionDownload-17496.csv,True,
2013,house_votes_division,primary,Australian Electoral Commission,house,participation,direct_file,https://results.aec.gov.au/17496/Website/Downloads/HouseVotesCountedByDivisionDownload-17496.csv,data/raw/aec/2013_federal/17496/final/HouseVotesCountedByDivisionDownload-17496.csv,True,
2013,polling_places,primary,Australian Electoral Commission,both,reporting_units,direct_file,https://results.aec.gov.au/17496/Website/Downloads/GeneralPollingPlacesDownload-17496.csv,data/raw/aec/2013_federal/17496/final/GeneralPollingPlacesDownload-17496.csv,True,
2013,senate_candidates,primary,Australian Electoral Commission,senate,candidates,direct_file,https://results.aec.gov.au/17496/Website/Downloads/SenateCandidatesDownload-17496.csv,data/raw/aec/2013_federal/17496/final/SenateCandidatesDownload-17496.csv,True,
2013,senate_elected,primary,Australian Electoral Commission,senate,outcomes,direct_file,https://results.aec.gov.au/17496/Website/Downloads/SenateSenatorsElectedDownload-17496.csv,data/raw/aec/2013_federal/17496/final/SenateSenatorsElectedDownload-17496.csv,True,
2013,senate_fp_state_vote_type,primary,Australian Electoral Commission,senate,first_preferences,direct_file,https://results.aec.gov.au/17496/Website/Downloads/SenateFirstPrefsByStateByVoteTypeDownload-17496.csv,data/raw/aec/2013_federal/17496/final/SenateFirstPrefsByStateByVoteTypeDownload-17496.csv,True,
2013,senate_fp_division_vote_type,primary,Australian Electoral Commission,senate,first_preferences_division,direct_file,https://results.aec.gov.au/17496/Website/Downloads/SenateFirstPrefsByDivisionByVoteTypeDownload-17496.csv,data/raw/aec/2013_federal/17496/final/SenateFirstPrefsByDivisionByVoteTypeDownload-17496.csv,True,
2013,senate_fp_group_vote_type,primary,Australian Electoral Commission,senate,first_preferences_group,direct_file,https://results.aec.gov.au/17496/Website/Downloads/SenateFirstPrefsByGroupByVoteTypeDownload-17496.csv,data/raw/aec/2013_federal/17496/final/SenateFirstPrefsByGroupByVoteTypeDownload-17496.csv,True,
2013,senate_fp_state_group_vote_type,primary,Australian Electoral Commission,senate,first_preferences_group,direct_file,https://results.aec.gov.au/17496/Website/Downloads/SenateFirstPrefsByStateByGroupByVoteTypeDownload-17496.csv,data/raw/aec/2013_federal/17496/final/SenateFirstPrefsByStateByGroupByVoteTypeDownload-17496.csv,True,
2013,enrolment_state,primary,Australian Electoral Commission,both,enrolment,direct_file,https://results.aec.gov.au/17496/Website/Downloads/GeneralEnrolmentByStateDownload-17496.csv,data/raw/aec/2013_federal/17496/final/GeneralEnrolmentByStateDownload-17496.csv,True,
2013,senate_informal_state,primary,Australian Electoral Commission,senate,participation,direct_file,https://results.aec.gov.au/17496/Website/Downloads/SenateInformalByStateDownload-17496.csv,data/raw/aec/2013_federal/17496/final/SenateInformalByStateDownload-17496.csv,True,
2013,senate_turnout_state,primary,Australian Electoral Commission,senate,participation,direct_file,https://results.aec.gov.au/17496/Website/Downloads/SenateTurnoutByStateDownload-17496.csv,data/raw/aec/2013_federal/17496/final/SenateTurnoutByStateDownload-17496.csv,True,
2013,senate_votes_state,primary,Australian Electoral Commission,senate,participation,direct_file,https://results.aec.gov.au/17496/Website/Downloads/SenateVotesCountedByStateDownload-17496.csv,data/raw/aec/2013_federal/17496/final/SenateVotesCountedByStateDownload-17496.csv,True,
2013,senate_informal_division,primary,Australian Electoral Commission,senate,participation_division,direct_file,https://results.aec.gov.au/17496/Website/Downloads/SenateInformalByDivisionDownload-17496.csv,data/raw/aec/2013_federal/17496/final/SenateInformalByDivisionDownload-17496.csv,True,
2013,senate_turnout_division,primary,Australian Electoral Commission,senate,participation_division,direct_file,https://results.aec.gov.au/17496/Website/Downloads/SenateTurnoutByDivisionDownload-17496.csv,data/raw/aec/2013_federal/17496/final/SenateTurnoutByDivisionDownload-17496.csv,True,
2013,senate_votes_division,primary,Australian Electoral Commission,senate,participation_division,direct_file,https://results.aec.gov.au/17496/Website/Downloads/SenateVotesCountedByDivisionDownload-17496.csv,data/raw/aec/2013_federal/17496/final/SenateVotesCountedByDivisionDownload-17496.csv,True,
2013,senate_distribution,primary,Australian Electoral Commission,senate,distribution_of_preferences,direct_file,https://results.aec.gov.au/17496/Website/External/SenateDopDownload-17496.zip,data/raw/aec/2013_federal/17496/final/SenateDopDownload-17496.zip,True,
2013,senate_group_voting_tickets,primary,Australian Electoral Commission,senate,group_voting_tickets,direct_file,https://results.aec.gov.au/17496/Website/Downloads/SenateGroupVotingTicketsDownload-17496.csv,data/raw/aec/2013_federal/17496/final/SenateGroupVotingTicketsDownload-17496.csv,True,
2013,senate_gvt_usage_state,primary,Australian Electoral Commission,senate,group_voting_ticket_usage,direct_file,https://results.aec.gov.au/17496/Website/Downloads/SenateUseOfGvtByStateDownload-17496.csv,data/raw/aec/2013_federal/17496/final/SenateUseOfGvtByStateDownload-17496.csv,True,
2013,senate_gvt_usage_group,primary,Australian Electoral Commission,senate,group_voting_ticket_usage,direct_file,https://results.aec.gov.au/17496/Website/Downloads/SenateUseOfGvtByGroupDownload-17496.csv,data/raw/aec/2013_federal/17496/final/SenateUseOfGvtByGroupDownload-17496.csv,True,
2013,senate_btl_preferences_nsw,primary,Australian Electoral Commission,senate,below_the_line_preferences,direct_file,https://results.aec.gov.au/17496/Website/External/SenateStateBtlDownload-17496-NSW.zip,data/raw/aec/2013_federal/17496/final/SenateStateBtlDownload-17496-NSW.zip,True,
2013,senate_btl_preferences_vic,primary,Australian Electoral Commission,senate,below_the_line_preferences,direct_file,https://results.aec.gov.au/17496/Website/External/SenateStateBtlDownload-17496-VIC.zip,data/raw/aec/2013_federal/17496/final/SenateStateBtlDownload-17496-VIC.zip,True,
2013,senate_btl_preferences_qld,primary,Australian Electoral Commission,senate,below_the_line_preferences,direct_file,https://results.aec.gov.au/17496/Website/External/SenateStateBtlDownload-17496-QLD.zip,data/raw/aec/2013_federal/17496/final/SenateStateBtlDownload-17496-QLD.zip,True,
2013,senate_btl_preferences_wa,primary,Australian Electoral Commission,senate,below_the_line_preferences,direct_file,https://results.aec.gov.au/17496/Website/External/SenateStateBtlDownload-17496-WA.zip,data/raw/aec/2013_federal/17496/final/SenateStateBtlDownload-17496-WA.zip,True,
2013,senate_btl_preferences_sa,primary,Australian Electoral Commission,senate,below_the_line_preferences,direct_file,https://results.aec.gov.au/17496/Website/External/SenateStateBtlDownload-17496-SA.zip,data/raw/aec/2013_federal/17496/final/SenateStateBtlDownload-17496-SA.zip,True,
2013,senate_btl_preferences_tas,primary,Australian Electoral Commission,senate,below_the_line_preferences,direct_file,https://results.aec.gov.au/17496/Website/External/SenateStateBtlDownload-17496-TAS.zip,data/raw/aec/2013_federal/17496/final/SenateStateBtlDownload-17496-TAS.zip,True,
2013,senate_btl_preferences_act,primary,Australian Electoral Commission,senate,below_the_line_preferences,direct_file,https://results.aec.gov.au/17496/Website/External/SenateStateBtlDownload-17496-ACT.zip,data/raw/aec/2013_federal/17496/final/SenateStateBtlDownload-17496-ACT.zip,True,
2013,senate_btl_preferences_nt,primary,Australian Electoral Commission,senate,below_the_line_preferences,direct_file,https://results.aec.gov.au/17496/Website/External/SenateStateBtlDownload-17496-NT.zip,data/raw/aec/2013_federal/17496/final/SenateStateBtlDownload-17496-NT.zip,True,
2016,house_candidates,primary,Australian Electoral Commission,house,candidates,direct_file,https://results.aec.gov.au/20499/Website/Downloads/HouseCandidatesDownload-20499.csv,data/raw/aec/2016_federal/20499/final/HouseCandidatesDownload-20499.csv,True,
2016,house_elected,primary,Australian Electoral Commission,house,outcomes,direct_file,https://results.aec.gov.au/20499/Website/Downloads/HouseMembersElectedDownload-20499.csv,data/raw/aec/2016_federal/20499/final/HouseMembersElectedDownload-20499.csv,True,
2016,house_fp_vote_type,primary,Australian Electoral Commission,house,first_preferences,direct_file,https://results.aec.gov.au/20499/Website/Downloads/HouseFirstPrefsByCandidateByVoteTypeDownload-20499.csv,data/raw/aec/2016_federal/20499/final/HouseFirstPrefsByCandidateByVoteTypeDownload-20499.csv,True,
2016,house_fp_polling_nsw,primary,Australian Electoral Commission,house,first_preferences_polling_place,direct_file,https://results.aec.gov.au/20499/Website/Downloads/HouseStateFirstPrefsByPollingPlaceDownload-20499-NSW.csv,data/raw/aec/2016_federal/20499/final/HouseStateFirstPrefsByPollingPlaceDownload-20499-NSW.csv,True,
2016,house_fp_polling_vic,primary,Australian Electoral Commission,house,first_preferences_polling_place,direct_file,https://results.aec.gov.au/20499/Website/Downloads/HouseStateFirstPrefsByPollingPlaceDownload-20499-VIC.csv,data/raw/aec/2016_federal/20499/final/HouseStateFirstPrefsByPollingPlaceDownload-20499-VIC.csv,True,
2016,house_fp_polling_qld,primary,Australian Electoral Commission,house,first_preferences_polling_place,direct_file,https://results.aec.gov.au/20499/Website/Downloads/HouseStateFirstPrefsByPollingPlaceDownload-20499-QLD.csv,data/raw/aec/2016_federal/20499/final/HouseStateFirstPrefsByPollingPlaceDownload-20499-QLD.csv,True,
2016,house_fp_polling_wa,primary,Australian Electoral Commission,house,first_preferences_polling_place,direct_file,https://results.aec.gov.au/20499/Website/Downloads/HouseStateFirstPrefsByPollingPlaceDownload-20499-WA.csv,data/raw/aec/2016_federal/20499/final/HouseStateFirstPrefsByPollingPlaceDownload-20499-WA.csv,True,
2016,house_fp_polling_sa,primary,Australian Electoral Commission,house,first_preferences_polling_place,direct_file,https://results.aec.gov.au/20499/Website/Downloads/HouseStateFirstPrefsByPollingPlaceDownload-20499-SA.csv,data/raw/aec/2016_federal/20499/final/HouseStateFirstPrefsByPollingPlaceDownload-20499-SA.csv,True,
2016,house_fp_polling_tas,primary,Australian Electoral Commission,house,first_preferences_polling_place,direct_file,https://results.aec.gov.au/20499/Website/Downloads/HouseStateFirstPrefsByPollingPlaceDownload-20499-TAS.csv,data/raw/aec/2016_federal/20499/final/HouseStateFirstPrefsByPollingPlaceDownload-20499-TAS.csv,True,
2016,house_fp_polling_act,primary,Australian Electoral Commission,house,first_preferences_polling_place,direct_file,https://results.aec.gov.au/20499/Website/Downloads/HouseStateFirstPrefsByPollingPlaceDownload-20499-ACT.csv,data/raw/aec/2016_federal/20499/final/HouseStateFirstPrefsByPollingPlaceDownload-20499-ACT.csv,True,
2016,house_fp_polling_nt,primary,Australian Electoral Commission,house,first_preferences_polling_place,direct_file,https://results.aec.gov.au/20499/Website/Downloads/HouseStateFirstPrefsByPollingPlaceDownload-20499-NT.csv,data/raw/aec/2016_federal/20499/final/HouseStateFirstPrefsByPollingPlaceDownload-20499-NT.csv,True,
2016,house_tcp_vote_type,primary,Australian Electoral Commission,house,two_candidate_preferred,direct_file,https://results.aec.gov.au/20499/Website/Downloads/HouseTcpByCandidateByVoteTypeDownload-20499.csv,data/raw/aec/2016_federal/20499/final/HouseTcpByCandidateByVoteTypeDownload-20499.csv,True,
2016,house_tcp_polling,primary,Australian Electoral Commission,house,two_candidate_preferred_polling_place,direct_file,https://results.aec.gov.au/20499/Website/Downloads/HouseTcpByCandidateByPollingPlaceDownload-20499.csv,data/raw/aec/2016_federal/20499/final/HouseTcpByCandidateByPollingPlaceDownload-20499.csv,True,
2016,house_tpp_state,primary,Australian Electoral Commission,house,two_party_preferred_state,direct_file,https://results.aec.gov.au/20499/Website/Downloads/HouseTppByStateDownload-20499.csv,data/raw/aec/2016_federal/20499/final/HouseTppByStateDownload-20499.csv,True,
2016,house_tpp_division,primary,Australian Electoral Commission,house,two_party_preferred_division,direct_file,https://results.aec.gov.au/20499/Website/Downloads/HouseTppByDivisionDownload-20499.csv,data/raw/aec/2016_federal/20499/final/HouseTppByDivisionDownload-20499.csv,True,
2016,house_tpp_polling,primary,Australian Electoral Commission,house,two_party_preferred_polling_place,direct_file,https://results.aec.gov.au/20499/Website/Downloads/HouseTppByPollingPlaceDownload-20499.csv,data/raw/aec/2016_federal/20499/final/HouseTppByPollingPlaceDownload-20499.csv,True,
2016,house_distribution,primary,Australian Electoral Commission,house,distribution_of_preferences,direct_file,https://results.aec.gov.au/20499/Website/Downloads/HouseDopByDivisionDownload-20499.csv,data/raw/aec/2016_federal/20499/final/HouseDopByDivisionDownload-20499.csv,True,
2016,enrolment_division,primary,Australian Electoral Commission,both,enrolment,direct_file,https://results.aec.gov.au/20499/Website/Downloads/GeneralEnrolmentByDivisionDownload-20499.csv,data/raw/aec/2016_federal/20499/final/GeneralEnrolmentByDivisionDownload-20499.csv,True,
2016,house_informal_division,primary,Australian Electoral Commission,house,participation,direct_file,https://results.aec.gov.au/20499/Website/Downloads/HouseInformalByDivisionDownload-20499.csv,data/raw/aec/2016_federal/20499/final/HouseInformalByDivisionDownload-20499.csv,True,
2016,house_turnout_division,primary,Australian Electoral Commission,house,participation,direct_file,https://results.aec.gov.au/20499/Website/Downloads/HouseTurnoutByDivisionDownload-20499.csv,data/raw/aec/2016_federal/20499/final/HouseTurnoutByDivisionDownload-20499.csv,True,
